Time,Light,Floor friction,Object friction,State
0,0.9497079431580171,0.4599035075275158,0.9621725245118633,0
5,0.9497079431580171,0.4599035075275158,0.9621725245118633,0
10,0.9497079431580171,0.4599035075275158,0.9621725245118633,0
15,0.9497079431580171,0.4599035075275158,0.9621725245118633,0
20,0.9497079431580171,0.4599035075275158,0.9621725245118633,0
25,0.9497079431580171,0.4599035075275158,0.9621725245118633,0
30,0.9497079431580171,0.4599035075275158,0.9621725245118633,0
35,0.9497079431580171,0.4599035075275158,0.9621725245118633,0
40,0.9497079431580171,0.4599035075275158,0.9621725245118633,0
45,0.9497079431580171,0.4599035075275158,0.9621725245118633,0
50,0.9497079431580171,0.4599035075275158,0.9621725245118633,0
55,0.9497079431580171,0.4599035075275158,0.9621725245118633,0
60,0.9560043199032039,0.45263822460555864,0.9507947856757568,0
65,0.9560043199032039,0.45263822460555864,0.9507947856757568,0
70,0.9560043199032039,0.45263822460555864,0.9507947856757568,0
75,0.9560043199032039,0.45263822460555864,0.9507947856757568,0
80,0.9560043199032039,0.45263822460555864,0.9507947856757568,0
85,0.9560043199032039,0.45263822460555864,0.9507947856757568,0
90,0.9560043199032039,0.45263822460555864,0.9507947856757568,0
95,0.9560043199032039,0.45263822460555864,0.9507947856757568,0
100,0.9560043199032039,0.45263822460555864,0.9507947856757568,0
105,0.9560043199032039,0.45263822460555864,0.9507947856757568,0
110,0.9560043199032039,0.45263822460555864,0.9507947856757568,0
115,0.9560043199032039,0.45263822460555864,0.9507947856757568,0
120,0.9460993516280577,0.4491392246386682,0.9382308469544004,0
125,0.9460993516280577,0.4491392246386682,0.9382308469544004,0
130,0.9460993516280577,0.4491392246386682,0.9382308469544004,0
135,0.9460993516280577,0.4491392246386682,0.9382308469544004,0
140,0.9460993516280577,0.4491392246386682,0.9382308469544004,0
145,0.9460993516280577,0.4491392246386682,0.9382308469544004,0
150,0.9460993516280577,0.4491392246386682,0.9382308469544004,0
155,0.9460993516280577,0.4491392246386682,0.9382308469544004,0
160,0.9460993516280577,0.4491392246386682,0.9382308469544004,0
165,0.9460993516280577,0.4491392246386682,0.9382308469544004,0
170,0.9460993516280577,0.4491392246386682,0.9382308469544004,0
175,0.9460993516280577,0.4491392246386682,0.9382308469544004,0
180,0.9603438667734411,0.44133621051799576,0.9554600171629699,0
185,0.9603438667734411,0.44133621051799576,0.9554600171629699,0
190,0.9603438667734411,0.44133621051799576,0.9554600171629699,0
195,0.9603438667734411,0.44133621051799576,0.9554600171629699,0
200,0.9603438667734411,0.44133621051799576,0.9554600171629699,0
205,0.9603438667734411,0.44133621051799576,0.9554600171629699,0
210,0.9603438667734411,0.44133621051799576,0.9554600171629699,0
215,0.9603438667734411,0.44133621051799576,0.9554600171629699,0
220,0.9603438667734411,0.44133621051799576,0.9554600171629699,0
225,0.9603438667734411,0.44133621051799576,0.9554600171629699,0
230,0.9603438667734411,0.44133621051799576,0.9554600171629699,0
235,0.9603438667734411,0.44133621051799576,0.9554600171629699,0
240,0.9417584642426847,0.43948671709125037,0.9493413221568181,0
245,0.9417584642426847,0.43948671709125037,0.9493413221568181,0
250,0.9417584642426847,0.43948671709125037,0.9493413221568181,0
255,0.9417584642426847,0.43948671709125037,0.9493413221568181,0
260,0.9417584642426847,0.43948671709125037,0.9493413221568181,0
265,0.9417584642426847,0.43948671709125037,0.9493413221568181,0
270,0.9417584642426847,0.43948671709125037,0.9493413221568181,0
275,0.9417584642426847,0.43948671709125037,0.9493413221568181,0
280,0.9417584642426847,0.43948671709125037,0.9493413221568181,0
285,0.9417584642426847,0.43948671709125037,0.9493413221568181,0
290,0.9417584642426847,0.43948671709125037,0.9493413221568181,0
295,0.9417584642426847,0.43948671709125037,0.9493413221568181,0
300,0.9432833388951328,0.44865819353862524,0.9585453943320577,0
305,0.9432833388951328,0.44865819353862524,0.9585453943320577,0
310,0.9432833388951328,0.44865819353862524,0.9585453943320577,0
315,0.9432833388951328,0.44865819353862524,0.9585453943320577,0
320,0.9432833388951328,0.44865819353862524,0.9585453943320577,0
325,0.9432833388951328,0.44865819353862524,0.9585453943320577,0
330,0.9432833388951328,0.44865819353862524,0.9585453943320577,0
335,0.9432833388951328,0.44865819353862524,0.9585453943320577,0
340,0.9432833388951328,0.44865819353862524,0.9585453943320577,0
345,0.9432833388951328,0.44865819353862524,0.9585453943320577,0
350,0.9432833388951328,0.44865819353862524,0.9585453943320577,0
355,0.9432833388951328,0.44865819353862524,0.9585453943320577,0
360,0.9483965331452551,0.45251789400500203,0.9526185065368762,0
365,0.9483965331452551,0.45251789400500203,0.9526185065368762,0
369,0.9483965331452551,0.45251789400500203,0.9526185065368762,5
369,0.9483965331452551,0.45251789400500203,0.9526185065368762,10
370,0.9483965331452551,0.45251789400500203,0.9526185065368762,10
375,0.9483965331452551,0.45251789400500203,0.9526185065368762,0
380,0.9483965331452551,0.45251789400500203,0.9526185065368762,0
385,0.9483965331452551,0.45251789400500203,0.9526185065368762,0
390,0.9483965331452551,0.45251789400500203,0.9526185065368762,0
395,0.9483965331452551,0.45251789400500203,0.9526185065368762,0
397,0.9483965331452551,0.45251789400500203,0.9526185065368762,1
400,0.9483965331452551,0.45251789400500203,0.9526185065368762,1
405,0.9483965331452551,0.45251789400500203,0.9526185065368762,1
410,0.9483965331452551,0.45251789400500203,0.9526185065368762,1
415,0.9483965331452551,0.45251789400500203,0.9526185065368762,1
420,0.9608164177511589,0.4554399025296117,0.9608221201019193,1
425,0.9608164177511589,0.4554399025296117,0.9608221201019193,1
430,0.9608164177511589,0.4554399025296117,0.9608221201019193,1
432,0.9608164177511589,0.4554399025296117,0.9608221201019193,2
435,0.9608164177511589,0.4554399025296117,0.9608221201019193,2
440,0.9608164177511589,0.4554399025296117,0.9608221201019193,2
445,0.9608164177511589,0.4554399025296117,0.9608221201019193,2
450,0.9608164177511589,0.4554399025296117,0.9608221201019193,2
455,0.9608164177511589,0.4554399025296117,0.9608221201019193,2
460,0.9608164177511589,0.4554399025296117,0.9608221201019193,2
465,0.9608164177511589,0.4554399025296117,0.9608221201019193,2
470,0.9608164177511589,0.4554399025296117,0.9608221201019193,2
475,0.9608164177511589,0.4554399025296117,0.9608221201019193,2
475,0.9608164177511589,0.4554399025296117,0.9608221201019193,4
480,0.9460067196599036,0.4478600351474119,0.9391535397447607,4
485,0.9460067196599036,0.4478600351474119,0.9391535397447607,0
490,0.9460067196599036,0.4478600351474119,0.9391535397447607,0
495,0.9460067196599036,0.4478600351474119,0.9391535397447607,0
500,0.9460067196599036,0.4478600351474119,0.9391535397447607,0
505,0.9460067196599036,0.4478600351474119,0.9391535397447607,0
510,0.9460067196599036,0.4478600351474119,0.9391535397447607,0
515,0.9460067196599036,0.4478600351474119,0.9391535397447607,0
520,0.9460067196599036,0.4478600351474119,0.9391535397447607,0
525,0.9460067196599036,0.4478600351474119,0.9391535397447607,0
530,0.9460067196599036,0.4478600351474119,0.9391535397447607,0
535,0.9460067196599036,0.4478600351474119,0.9391535397447607,0
540,0.9548245550969205,0.43233985615460435,0.9375941513313453,0
545,0.9548245550969205,0.43233985615460435,0.9375941513313453,0
550,0.9548245550969205,0.43233985615460435,0.9375941513313453,0
555,0.9548245550969205,0.43233985615460435,0.9375941513313453,0
560,0.9548245550969205,0.43233985615460435,0.9375941513313453,0
565,0.9548245550969205,0.43233985615460435,0.9375941513313453,0
570,0.9548245550969205,0.43233985615460435,0.9375941513313453,0
575,0.9548245550969205,0.43233985615460435,0.9375941513313453,0
580,0.9548245550969205,0.43233985615460435,0.9375941513313453,0
585,0.9548245550969205,0.43233985615460435,0.9375941513313453,0
590,0.9548245550969205,0.43233985615460435,0.9375941513313453,0
595,0.9548245550969205,0.43233985615460435,0.9375941513313453,0
600,0.9462306997148447,0.4492883696851333,0.9324824822161347,0
605,0.9462306997148447,0.4492883696851333,0.9324824822161347,0
610,0.9462306997148447,0.4492883696851333,0.9324824822161347,0
615,0.9462306997148447,0.4492883696851333,0.9324824822161347,0
620,0.9462306997148447,0.4492883696851333,0.9324824822161347,0
625,0.9462306997148447,0.4492883696851333,0.9324824822161347,0
630,0.9462306997148447,0.4492883696851333,0.9324824822161347,0
635,0.9462306997148447,0.4492883696851333,0.9324824822161347,0
640,0.9462306997148447,0.4492883696851333,0.9324824822161347,0
645,0.9462306997148447,0.4492883696851333,0.9324824822161347,0
650,0.9462306997148447,0.4492883696851333,0.9324824822161347,0
655,0.9462306997148447,0.4492883696851333,0.9324824822161347,0
660,0.9506533848889475,0.45925642530527555,0.971266041339262,0
665,0.9506533848889475,0.45925642530527555,0.971266041339262,0
670,0.9506533848889475,0.45925642530527555,0.971266041339262,0
675,0.9506533848889475,0.45925642530527555,0.971266041339262,0
680,0.9506533848889475,0.45925642530527555,0.971266041339262,0
685,0.9506533848889475,0.45925642530527555,0.971266041339262,0
690,0.9506533848889475,0.45925642530527555,0.971266041339262,0
695,0.9506533848889475,0.45925642530527555,0.971266041339262,0
700,0.9506533848889475,0.45925642530527555,0.971266041339262,0
705,0.9506533848889475,0.45925642530527555,0.971266041339262,0
710,0.9506533848889475,0.45925642530527555,0.971266041339262,0
715,0.9506533848889475,0.45925642530527555,0.971266041339262,0
720,0.9572999036098109,0.45194775900891876,0.9492682291260315,0
725,0.9572999036098109,0.45194775900891876,0.9492682291260315,0
730,0.9572999036098109,0.45194775900891876,0.9492682291260315,0
735,0.9572999036098109,0.45194775900891876,0.9492682291260315,0
740,0.9572999036098109,0.45194775900891876,0.9492682291260315,0
745,0.9572999036098109,0.45194775900891876,0.9492682291260315,0
750,0.9572999036098109,0.45194775900891876,0.9492682291260315,0
755,0.9572999036098109,0.45194775900891876,0.9492682291260315,0
760,0.9572999036098109,0.45194775900891876,0.9492682291260315,0
765,0.9572999036098109,0.45194775900891876,0.9492682291260315,0
770,0.9572999036098109,0.45194775900891876,0.9492682291260315,0
775,0.9572999036098109,0.45194775900891876,0.9492682291260315,0
780,0.9543407927705285,0.45155906052336287,0.9494543720555187,0
785,0.9543407927705285,0.45155906052336287,0.9494543720555187,0
790,0.9543407927705285,0.45155906052336287,0.9494543720555187,0
795,0.9543407927705285,0.45155906052336287,0.9494543720555187,0
800,0.9543407927705285,0.45155906052336287,0.9494543720555187,0
803,0.9543407927705285,0.45155906052336287,0.9494543720555187,1
805,0.9543407927705285,0.45155906052336287,0.9494543720555187,1
810,0.9543407927705285,0.45155906052336287,0.9494543720555187,1
815,0.9543407927705285,0.45155906052336287,0.9494543720555187,1
820,0.9543407927705285,0.45155906052336287,0.9494543720555187,1
825,0.9543407927705285,0.45155906052336287,0.9494543720555187,1
830,0.9543407927705285,0.45155906052336287,0.9494543720555187,1
835,0.9543407927705285,0.45155906052336287,0.9494543720555187,1
835,0.9543407927705285,0.45155906052336287,0.9494543720555187,2
840,0.929154858814809,0.45071559268728423,0.958332376464094,2
845,0.929154858814809,0.45071559268728423,0.958332376464094,2
850,0.929154858814809,0.45071559268728423,0.958332376464094,2
855,0.929154858814809,0.45071559268728423,0.958332376464094,2
860,0.929154858814809,0.45071559268728423,0.958332376464094,2
865,0.929154858814809,0.45071559268728423,0.958332376464094,2
870,0.929154858814809,0.45071559268728423,0.958332376464094,2
875,0.929154858814809,0.45071559268728423,0.958332376464094,2
880,0.929154858814809,0.45071559268728423,0.958332376464094,2
885,0.929154858814809,0.45071559268728423,0.958332376464094,2
890,0.929154858814809,0.45071559268728423,0.958332376464094,2
894,0.929154858814809,0.45071559268728423,0.958332376464094,4
895,0.929154858814809,0.45071559268728423,0.958332376464094,4
900,0.9553765346348195,0.44153861433124103,0.9569322149178503,0
905,0.9553765346348195,0.44153861433124103,0.9569322149178503,0
910,0.9553765346348195,0.44153861433124103,0.9569322149178503,0
915,0.9553765346348195,0.44153861433124103,0.9569322149178503,0
920,0.9553765346348195,0.44153861433124103,0.9569322149178503,0
925,0.9553765346348195,0.44153861433124103,0.9569322149178503,0
930,0.9553765346348195,0.44153861433124103,0.9569322149178503,0
935,0.9553765346348195,0.44153861433124103,0.9569322149178503,0
940,0.9553765346348195,0.44153861433124103,0.9569322149178503,0
945,0.9553765346348195,0.44153861433124103,0.9569322149178503,1
945,0.9553765346348195,0.44153861433124103,0.9569322149178503,1
950,0.9553765346348195,0.44153861433124103,0.9569322149178503,1
955,0.9553765346348195,0.44153861433124103,0.9569322149178503,1
960,0.9600185183658176,0.44517926457775087,0.9561004204126964,1
965,0.9600185183658176,0.44517926457775087,0.9561004204126964,1
970,0.9600185183658176,0.44517926457775087,0.9561004204126964,1
975,0.9600185183658176,0.44517926457775087,0.9561004204126964,1
980,0.9600185183658176,0.44517926457775087,0.9561004204126964,1
985,0.9600185183658176,0.44517926457775087,0.9561004204126964,1
985,0.9600185183658176,0.44517926457775087,0.9561004204126964,2
990,0.9600185183658176,0.44517926457775087,0.9561004204126964,2
995,0.9600185183658176,0.44517926457775087,0.9561004204126964,2
1000,0.9600185183658176,0.44517926457775087,0.9561004204126964,2
1005,0.9600185183658176,0.44517926457775087,0.9561004204126964,2
1010,0.9600185183658176,0.44517926457775087,0.9561004204126964,2
1015,0.9600185183658176,0.44517926457775087,0.9561004204126964,2
1020,0.9630508768460041,0.4599585384543216,0.9546590808880329,2
1025,0.9630508768460041,0.4599585384543216,0.9546590808880329,2
1027,0.9630508768460041,0.4599585384543216,0.9546590808880329,4
1030,0.9630508768460041,0.4599585384543216,0.9546590808880329,4
1035,0.9630508768460041,0.4599585384543216,0.9546590808880329,0
1040,0.9630508768460041,0.4599585384543216,0.9546590808880329,0
1045,0.9630508768460041,0.4599585384543216,0.9546590808880329,0
1050,0.9630508768460041,0.4599585384543216,0.9546590808880329,0
1055,0.9630508768460041,0.4599585384543216,0.9546590808880329,0
1060,0.9630508768460041,0.4599585384543216,0.9546590808880329,0
1065,0.9630508768460041,0.4599585384543216,0.9546590808880329,0
1070,0.9630508768460041,0.4599585384543216,0.9546590808880329,0
1075,0.9630508768460041,0.4599585384543216,0.9546590808880329,0
1080,0.9346133134235848,0.46615970559129827,0.9536485359927473,0
1085,0.9346133134235848,0.46615970559129827,0.9536485359927473,0
1090,0.9346133134235848,0.46615970559129827,0.9536485359927473,0
1095,0.9346133134235848,0.46615970559129827,0.9536485359927473,0
1100,0.9346133134235848,0.46615970559129827,0.9536485359927473,0
1105,0.9346133134235848,0.46615970559129827,0.9536485359927473,0
1110,0.9346133134235848,0.46615970559129827,0.9536485359927473,0
1115,0.9346133134235848,0.46615970559129827,0.9536485359927473,0
1120,0.9346133134235848,0.46615970559129827,0.9536485359927473,0
1125,0.9346133134235848,0.46615970559129827,0.9536485359927473,0
1130,0.9346133134235848,0.46615970559129827,0.9536485359927473,0
1135,0.9346133134235848,0.46615970559129827,0.9536485359927473,0
1140,0.9526643587118254,0.445621997752144,0.9465137809707483,0
1145,0.9526643587118254,0.445621997752144,0.9465137809707483,0
1149,0.9526643587118254,0.445621997752144,0.9465137809707483,1
1150,0.9526643587118254,0.445621997752144,0.9465137809707483,1
1155,0.9526643587118254,0.445621997752144,0.9465137809707483,1
1160,0.9526643587118254,0.445621997752144,0.9465137809707483,1
1165,0.9526643587118254,0.445621997752144,0.9465137809707483,1
1170,0.9526643587118254,0.445621997752144,0.9465137809707483,1
1175,0.9526643587118254,0.445621997752144,0.9465137809707483,1
1180,0.9526643587118254,0.445621997752144,0.9465137809707483,1
1185,0.9526643587118254,0.445621997752144,0.9465137809707483,1
1185,0.9526643587118254,0.445621997752144,0.9465137809707483,2
1190,0.9526643587118254,0.445621997752144,0.9465137809707483,2
1195,0.9526643587118254,0.445621997752144,0.9465137809707483,2
1200,0.9551523028982941,0.440536109247524,0.9528938453167001,2
1205,0.9551523028982941,0.440536109247524,0.9528938453167001,2
1210,0.9551523028982941,0.440536109247524,0.9528938453167001,2
1215,0.9551523028982941,0.440536109247524,0.9528938453167001,2
1220,0.9551523028982941,0.440536109247524,0.9528938453167001,2
1225,0.9551523028982941,0.440536109247524,0.9528938453167001,2
1230,0.9551523028982941,0.440536109247524,0.9528938453167001,2
1235,0.9551523028982941,0.440536109247524,0.9528938453167001,2
1237,0.9551523028982941,0.440536109247524,0.9528938453167001,4
1240,0.9551523028982941,0.440536109247524,0.9528938453167001,4
1245,0.9551523028982941,0.440536109247524,0.9528938453167001,0
1250,0.9551523028982941,0.440536109247524,0.9528938453167001,0
1255,0.9551523028982941,0.440536109247524,0.9528938453167001,0
1260,0.937466989833831,0.4575277347087123,0.9402555296623879,0
1265,0.937466989833831,0.4575277347087123,0.9402555296623879,0
1270,0.937466989833831,0.4575277347087123,0.9402555296623879,0
1275,0.937466989833831,0.4575277347087123,0.9402555296623879,0
1280,0.937466989833831,0.4575277347087123,0.9402555296623879,0
1285,0.937466989833831,0.4575277347087123,0.9402555296623879,0
1290,0.937466989833831,0.4575277347087123,0.9402555296623879,0
1295,0.937466989833831,0.4575277347087123,0.9402555296623879,0
1300,0.937466989833831,0.4575277347087123,0.9402555296623879,0
1305,0.937466989833831,0.4575277347087123,0.9402555296623879,0
1310,0.937466989833831,0.4575277347087123,0.9402555296623879,0
1315,0.937466989833831,0.4575277347087123,0.9402555296623879,0
1320,0.9418860565017729,0.4640581585057886,0.9521484006637032,0
1325,0.9418860565017729,0.4640581585057886,0.9521484006637032,0
1330,0.9418860565017729,0.4640581585057886,0.9521484006637032,0
1335,0.9418860565017729,0.4640581585057886,0.9521484006637032,0
1340,0.9418860565017729,0.4640581585057886,0.9521484006637032,0
1345,0.9418860565017729,0.4640581585057886,0.9521484006637032,0
1350,0.9418860565017729,0.4640581585057886,0.9521484006637032,0
1355,0.9418860565017729,0.4640581585057886,0.9521484006637032,0
1360,0.9418860565017729,0.4640581585057886,0.9521484006637032,0
1365,0.9418860565017729,0.4640581585057886,0.9521484006637032,0
1370,0.9418860565017729,0.4640581585057886,0.9521484006637032,0
1375,0.9418860565017729,0.4640581585057886,0.9521484006637032,0
1380,0.9704025288141636,0.46655115735581565,0.9422091281419858,0
1385,0.9704025288141636,0.46655115735581565,0.9422091281419858,0
1390,0.9704025288141636,0.46655115735581565,0.9422091281419858,0
1395,0.9704025288141636,0.46655115735581565,0.9422091281419858,0
1400,0.9704025288141636,0.46655115735581565,0.9422091281419858,0
1405,0.9704025288141636,0.46655115735581565,0.9422091281419858,0
1410,0.9704025288141636,0.46655115735581565,0.9422091281419858,0
1414,0.9704025288141636,0.46655115735581565,0.9422091281419858,1
1415,0.9704025288141636,0.46655115735581565,0.9422091281419858,1
1420,0.9704025288141636,0.46655115735581565,0.9422091281419858,1
1425,0.9704025288141636,0.46655115735581565,0.9422091281419858,1
1430,0.9704025288141636,0.46655115735581565,0.9422091281419858,1
1435,0.9704025288141636,0.46655115735581565,0.9422091281419858,1
1440,0.942182416188171,0.45436043509825674,0.9465633574000547,1
1445,0.942182416188171,0.45436043509825674,0.9465633574000547,1
1447,0.942182416188171,0.45436043509825674,0.9465633574000547,2
1450,0.942182416188171,0.45436043509825674,0.9465633574000547,2
1455,0.942182416188171,0.45436043509825674,0.9465633574000547,2
1460,0.942182416188171,0.45436043509825674,0.9465633574000547,2
1465,0.942182416188171,0.45436043509825674,0.9465633574000547,2
1470,0.942182416188171,0.45436043509825674,0.9465633574000547,2
1475,0.942182416188171,0.45436043509825674,0.9465633574000547,2
1480,0.942182416188171,0.45436043509825674,0.9465633574000547,2
1485,0.942182416188171,0.45436043509825674,0.9465633574000547,2
1489,0.942182416188171,0.45436043509825674,0.9465633574000547,4
1490,0.942182416188171,0.45436043509825674,0.9465633574000547,4
1495,0.942182416188171,0.45436043509825674,0.9465633574000547,0
1500,0.9260140067192135,0.45663525478327643,0.9600859283707922,0
1505,0.9260140067192135,0.45663525478327643,0.9600859283707922,0
1510,0.9260140067192135,0.45663525478327643,0.9600859283707922,0
1515,0.9260140067192135,0.45663525478327643,0.9600859283707922,0
1520,0.9260140067192135,0.45663525478327643,0.9600859283707922,0
1525,0.9260140067192135,0.45663525478327643,0.9600859283707922,0
1528,0.9260140067192135,0.45663525478327643,0.9600859283707922,1
1530,0.9260140067192135,0.45663525478327643,0.9600859283707922,1
