Time,Light,Floor friction,Object friction,State
0,0.9620556732690201,0.4338207246306272,0.9538962935517922,-1
5,0.9620556732690201,0.4338207246306272,0.9538962935517922,-1
6,0.9620556732690201,0.4338207246306272,0.9538962935517922,-1
8,0.9620556732690201,0.4338207246306272,0.9538962935517922,0
10,0.9620556732690201,0.4338207246306272,0.9538962935517922,0
15,0.9620556732690201,0.4338207246306272,0.9538962935517922,0
16,0.9620556732690201,0.4338207246306272,0.9538962935517922,0.5
20,0.9620556732690201,0.4338207246306272,0.9538962935517922,0.5
23,0.9620556732690201,0.4338207246306272,0.9538962935517922,1
25,0.9620556732690201,0.4338207246306272,0.9538962935517922,1
30,0.9620556732690201,0.4338207246306272,0.9538962935517922,1
35,0.9620556732690201,0.4338207246306272,0.9538962935517922,1
40,0.9620556732690201,0.4338207246306272,0.9538962935517922,1
45,0.9620556732690201,0.4338207246306272,0.9538962935517922,1
50,0.9620556732690201,0.4338207246306272,0.9538962935517922,1
54,0.9620556732690201,0.4338207246306272,0.9538962935517922,2
55,0.9620556732690201,0.4338207246306272,0.9538962935517922,2
60,0.9504861724029097,0.431650531827383,0.951978753581488,2
65,0.9504861724029097,0.431650531827383,0.951978753581488,2
70,0.9504861724029097,0.431650531827383,0.951978753581488,2
75,0.9504861724029097,0.431650531827383,0.951978753581488,2
80,0.9504861724029097,0.431650531827383,0.951978753581488,2
85,0.9504861724029097,0.431650531827383,0.951978753581488,2
90,0.9504861724029097,0.431650531827383,0.951978753581488,2
95,0.9504861724029097,0.431650531827383,0.951978753581488,2
100,0.9504861724029097,0.431650531827383,0.951978753581488,2
105,0.9504861724029097,0.431650531827383,0.951978753581488,2
107,0.9504861724029097,0.431650531827383,0.951978753581488,4
110,0.9504861724029097,0.431650531827383,0.951978753581488,-1
113,0.9504861724029097,0.431650531827383,0.951978753581488,-1
115,0.9504861724029097,0.431650531827383,0.951978753581488,-1
115,0.9504861724029097,0.431650531827383,0.951978753581488,0
120,0.9721403479924788,0.4545558503378308,0.9538182236303878,0
123,0.9721403479924788,0.4545558503378308,0.9538182236303878,0.5
125,0.9721403479924788,0.4545558503378308,0.9538182236303878,0.5
130,0.9721403479924788,0.4545558503378308,0.9538182236303878,0.5
135,0.9721403479924788,0.4545558503378308,0.9538182236303878,0.5
